Pressure, Turbidity, PH, Temperature, Salinity
Pressure, Turbidity, PH, Temperature, Salinity
Pressure, Turbidity, PH, Temperature, Salinity
3.21,1.98,0.02,0.81,1.26,70993
3.21,1.99,0.02,0.81,1.26,71094
3.20,1.98,0.02,0.81,1.25,71193
3.19,1.98,0.02,0.81,1.25,71294
3.22,1.98,0.02,0.81,1.26,71393
3.20,1.97,0.02,0.81,1.25,71494
3.20,1.98,0.02,0.80,1.24,71599
3.22,1.98,0.02,0.81,1.26,71694
3.20,1.97,0.02,0.81,1.25,71793
3.20,1.97,0.02,0.80,1.26,71894
3.20,1.98,0.02,0.81,1.25,71993
3.20,1.98,0.02,0.81,1.25,72094
3.21,1.98,0.02,0.80,1.25,72193
3.21,1.98,0.02,0.81,1.25,72294
3.20,1.97,0.02,0.81,1.25,72393
3.21,1.97,0.02,0.81,1.26,72494
3.21,1.97,0.02,0.80,1.25,72593
3.20,1.98,0.02,0.80,1.25,72694
3.21,1.98,0.02,0.80,1.25,72793
3.20,1.96,0.02,0.81,1.25,72894
3.21,1.98,0.02,0.81,1.25,72993
3.21,1.97,0.02,0.81,1.25,73094
3.21,1.98,0.02,0.81,1.26,73193
3.21,1.98,0.02,0.81,1.25,73294
3.21,1.98,0.02,0.81,1.25,73393
3.22,1.98,0.02,0.80,1.25,73494
3.21,1.98,0.02,0.80,1.25,73593
3.20,1.97,0.02,0.80,1.25,73694
3.20,1.97,0.02,0.81,1.26,73793
3.21,1.98,0.02,0.80,1.26,73894
3.21,1.99,0.02,0.80,1.25,73993
3.20,1.98,0.02,0.80,1.25,74094
3.19,1.98,0.02,0.81,1.26,74193
3.20,1.99,0.02,0.81,1.26,74294
3.20,1.98,0.02,0.80,1.25,74393
3.19,1.98,0.02,0.80,1.25,74494
3.20,1.98,0.02,0.80,1.25,74593
3.19,1.98,0.02,0.81,1.25,74694
3.22,1.97,0.02,0.80,1.24,74799
3.21,1.96,0.02,0.80,1.25,74894
3.20,1.98,0.02,0.80,1.26,74993
3.20,1.97,0.02,0.80,1.25,75094
3.19,1.98,0.02,0.80,1.26,75193
3.20,1.98,0.02,0.81,1.25,75294
3.20,1.98,0.02,0.80,1.25,75393
3.18,1.99,0.02,0.80,1.25,75494
3.19,1.98,0.02,0.81,1.25,75593
3.19,1.98,0.02,0.80,1.25,75694
3.19,1.97,0.02,0.80,1.25,75793
3.20,1.98,0.02,0.80,1.25,75894
3.19,1.98,0.02,0.80,1.25,75993
3.20,1.98,0.02,0.80,1.25,76094
3.19,1.97,0.02,0.80,1.26,76193
3.21,1.97,0.02,0.80,1.25,76294
3.18,1.98,0.02,0.80,1.25,76393
3.20,1.97,0.02,0.80,1.25,76494
3.21,1.98,0.02,0.80,1.25,76593
3.19,1.98,0.02,0.80,1.25,76694
3.20,1.98,0.02,0.80,1.25,76793
3.20,1.98,0.02,0.80,1.25,76894
3.20,1.97,0.02,0.80,1.25,76993
3.21,1.98,0.02,0.81,1.26,77094
3.20,1.98,0.02,0.80,1.25,77193
3.22,1.97,0.02,0.80,1.25,77294
3.21,1.97,0.02,0.80,1.25,77393
3.19,1.97,0.02,0.81,1.25,77494
3.20,1.98,0.02,0.80,1.25,77593
3.21,1.98,0.03,0.80,1.25,77694
3.21,1.96,0.02,0.80,1.25,77793
3.19,1.97,0.02,0.80,1.25,77894
3.18,1.96,0.02,0.80,1.24,77999
3.19,1.97,0.02,0.80,1.25,78094
3.19,1.98,0.02,0.80,1.25,78193
3.21,1.97,0.02,0.80,1.25,78294
3.20,1.97,0.02,0.80,1.25,78393
3.19,1.98,0.02,0.80,1.25,78494
3.21,1.95,0.02,0.80,1.25,78593
3.20,1.97,0.02,0.80,1.25,78694
3.21,1.97,0.02,0.80,1.25,78793
3.20,1.97,0.02,0.80,1.24,78894
3.22,1.97,0.02,0.80,1.25,78993
3.21,1.97,0.02,0.80,1.24,79094
3.19,1.98,0.02,0.80,1.25,79193
3.19,2.05,0.02,0.80,1.25,79294
3.15,1.96,0.02,0.80,1.25,79393
3.10,1.98,0.02,0.80,1.24,79494
3.14,1.98,0.02,0.80,1.25,79593
3.14,1.98,0.02,0.80,1.24,79694
3.13,2.00,0.02,0.80,1.25,79793
3.10,1.99,0.02,0.80,1.25,79894
3.13,1.96,0.02,0.80,1.25,79993
3.15,1.97,0.02,0.80,1.25,80094
3.15,1.99,0.02,0.79,1.17,80209
3.16,1.99,0.02,0.80,1.25,80294
3.16,1.97,0.02,0.80,1.26,80393
3.17,1.98,0.02,0.80,1.25,80494
3.16,1.98,0.02,0.80,1.25,80593
3.16,1.98,0.02,0.80,1.24,80694
3.15,1.99,0.02,0.80,1.25,80793
3.17,1.97,0.02,0.80,1.25,80894
3.19,2.00,0.02,0.80,1.25,80993
3.17,2.02,0.02,0.80,1.24,81094
3.19,2.01,0.02,0.80,1.23,81199
3.17,1.99,0.02,0.80,1.25,81294
3.17,2.00,0.03,0.80,1.25,81393
3.13,1.99,0.02,0.80,1.25,81494
3.16,2.01,0.02,0.80,1.24,81593
3.17,1.99,0.02,0.80,1.24,81694
3.18,2.00,0.02,0.80,1.25,81793
3.17,2.04,0.02,0.80,1.25,81894
3.16,1.97,0.02,0.80,1.25,81993
3.16,1.98,0.02,0.80,1.24,82094
3.17,2.02,0.02,0.80,1.25,82193
3.15,2.02,0.02,0.80,1.25,82294
3.16,2.01,0.02,0.80,1.25,82393
3.19,2.00,0.02,0.80,1.25,82494
3.14,2.00,0.02,0.80,1.25,82593
3.14,2.00,0.02,0.80,1.25,82694
3.14,2.00,0.02,0.80,1.25,82793
3.16,1.99,0.02,0.80,1.25,82894
3.15,1.99,0.03,0.80,1.25,83001
3.13,2.04,0.02,0.80,1.25,83094
3.15,1.99,0.02,0.80,1.25,83193
3.17,2.00,0.02,0.80,1.25,83294
3.15,1.99,0.02,0.80,1.25,83393
3.17,1.99,0.02,0.80,1.25,83494
3.18,1.98,0.02,0.80,1.25,83593
3.17,1.98,0.02,0.80,1.25,83694
3.17,1.96,0.02,0.80,1.24,83793
3.17,1.99,0.02,0.80,1.24,83894
3.17,1.96,0.02,0.80,1.24,83993
3.18,1.95,0.02,0.80,1.25,84094
3.17,1.97,0.02,0.80,1.25,84193
3.17,1.98,0.02,0.80,1.25,84294
3.18,1.98,0.02,0.80,1.23,84399
3.17,1.96,0.02,0.80,1.25,84494
3.17,1.97,0.02,0.80,1.24,84593
3.19,1.96,0.02,0.80,1.25,84694
3.20,1.97,0.02,0.80,1.25,84793
3.19,1.97,0.02,0.80,1.24,84894
3.18,1.98,0.02,0.80,1.25,84993
3.19,1.98,0.02,0.80,1.24,85094
3.19,1.96,0.02,0.80,1.25,85193
3.18,2.00,0.02,0.80,1.24,85294
3.18,1.95,0.02,0.80,1.25,85393
3.19,1.93,0.02,0.80,1.24,85494
3.16,1.97,0.02,0.80,1.24,85593
3.20,1.95,0.02,0.80,1.24,85694
3.19,1.97,0.02,0.80,1.25,85793
3.19,2.15,0.02,0.80,1.24,85894
3.19,1.99,0.02,0.80,1.24,85993
3.20,2.01,0.03,0.80,1.25,86094
3.18,1.99,0.02,0.80,1.25,86193
3.17,2.51,0.02,0.80,1.24,86294
3.16,2.51,0.02,0.80,1.25,86393
3.15,2.51,0.02,0.80,1.25,86494
3.14,2.50,0.02,0.78,1.16,86609
3.14,2.50,0.02,0.80,1.25,86694
3.10,2.51,0.02,0.80,1.25,86793
3.09,2.51,0.02,0.80,1.24,86894
3.08,2.51,0.02,0.80,1.25,86993
3.04,2.50,0.03,0.80,1.24,87094
3.02,2.51,0.02,0.80,1.24,87194
3.01,2.51,0.02,0.79,1.24,87294
2.98,2.51,0.02,0.79,1.24,87393
2.98,2.51,0.02,0.79,1.24,87494
2.96,2.52,0.02,0.79,1.22,87599
2.98,2.52,0.02,0.79,1.24,87694
2.98,2.52,0.02,0.79,1.25,87793
2.99,2.51,0.02,0.79,1.24,87894
2.98,2.52,0.02,0.79,1.25,87993
2.98,2.52,0.02,0.79,1.24,88094
2.97,2.52,0.02,0.79,1.25,88193
2.96,2.51,0.02,0.79,1.24,88294
2.98,2.51,0.02,0.79,1.25,88393
2.99,2.52,0.02,0.79,1.24,88494
2.98,2.52,0.02,0.79,1.24,88593
2.98,2.51,0.02,0.79,1.24,88694
2.99,2.51,0.02,0.79,1.24,88793
2.99,2.52,0.02,0.79,1.24,88894
2.99,2.52,0.02,0.79,1.24,88993
2.99,2.52,0.02,0.79,1.24,89094
2.98,2.51,0.02,0.79,1.24,89193
2.99,2.52,0.02,0.79,1.24,89294
2.99,2.52,0.02,0.79,1.24,89393
2.98,2.52,0.02,0.79,1.24,89494
2.99,2.52,0.02,0.79,1.24,89593
2.98,2.52,0.02,0.79,1.24,89702
2.97,2.52,0.02,0.79,1.24,89793
2.99,2.52,0.02,0.79,1.23,89894
3.00,2.52,0.02,0.79,1.24,89993
2.97,2.51,0.02,0.79,1.24,90094
2.99,2.52,0.02,0.79,1.24,90193
2.99,2.52,0.02,0.79,1.23,90294
2.98,2.52,0.02,0.79,1.24,90393
3.00,2.52,0.02,0.79,1.24,90494
2.98,2.52,0.02,0.79,1.24,90593
2.97,2.52,0.02,0.79,1.23,90694
2.98,2.52,0.02,0.79,1.22,90799
2.98,2.52,0.02,0.79,1.24,90894
2.99,2.52,0.02,0.79,1.24,90993
2.99,2.52,0.02,0.79,1.24,91094
3.00,2.52,0.02,0.79,1.24,91193
2.98,2.52,0.02,0.79,1.24,91294
2.99,2.52,0.02,0.79,1.24,91393
2.98,2.52,0.02,0.79,1.24,91494
2.97,2.52,0.02,0.79,1.24,91593
2.99,2.52,0.02,0.79,1.24,91694
3.00,2.52,0.02,0.79,1.24,91793
2.98,2.52,0.02,0.79,1.24,91894
2.99,2.52,0.02,0.79,1.24,91993
2.99,2.52,0.02,0.79,1.24,92094
2.98,2.52,0.02,0.79,1.24,92193
2.98,2.52,0.02,0.79,1.24,92294
2.98,2.52,0.02,0.79,1.24,92393
2.99,2.52,0.02,0.79,1.23,92494
2.99,2.52,0.02,0.79,1.24,92593
2.99,2.52,0.02,0.79,1.24,92694
3.00,2.52,0.02,0.79,1.24,92793
3.00,2.51,0.02,0.79,1.23,92894
3.00,2.52,0.02,0.79,1.24,92993
3.00,2.52,0.02,0.79,1.23,93094
2.99,2.52,0.02,0.79,1.24,93193
3.00,2.52,0.02,0.79,1.23,93294
2.98,2.52,0.02,0.79,1.23,93393
3.00,2.52,0.02,0.79,1.24,93494
3.00,2.52,0.02,0.79,1.24,93593
3.00,2.53,0.02,0.79,1.24,93694
2.98,2.52,0.02,0.79,1.24,93793
2.99,2.52,0.02,0.79,1.23,93894
2.99,2.53,0.02,0.78,1.21,93999
2.99,2.52,0.02,0.79,1.24,94094
2.99,2.52,0.02,0.79,1.24,94193
2.99,2.52,0.02,0.79,1.23,94294
2.99,2.53,0.02,0.79,1.24,94393
2.99,2.52,0.02,0.79,1.23,94494
2.99,2.52,0.02,0.79,1.24,94593
3.01,2.53,0.02,0.79,1.23,94694
3.00,2.52,0.02,0.79,1.24,94793
3.01,2.52,0.02,0.79,1.23,94894
2.99,2.52,0.02,0.79,1.24,94993
2.98,2.53,0.02,0.79,1.23,95094
2.99,2.53,0.02,0.79,1.24,95193
2.98,2.52,0.02,0.79,1.23,95294
2.99,2.52,0.02,0.79,1.24,95393
2.99,2.53,0.02,0.79,1.23,95494
2.99,2.53,0.02,0.79,1.24,95593
3.02,2.52,0.02,0.79,1.23,95694
2.99,2.52,0.02,0.79,1.24,95793
3.01,2.52,0.02,0.79,1.23,95894
2.98,2.53,0.02,0.79,1.24,95993
3.00,2.53,0.02,0.77,1.15,96110
2.99,2.52,0.02,0.79,1.24,96193
3.01,2.52,0.02,0.79,1.23,96294
3.00,2.52,0.02,0.79,1.24,96393
3.01,2.52,0.02,0.79,1.24,96494
2.99,2.52,0.02,0.79,1.24,96593
3.01,2.52,0.02,0.79,1.23,96694
3.00,2.53,0.02,0.79,1.24,96793
3.00,2.52,0.02,0.79,1.24,96894
2.99,2.53,0.02,0.79,1.24,96993
3.00,2.52,0.02,0.79,1.23,97094
3.01,2.52,0.02,0.78,1.21,97199
3.01,2.52,0.02,0.79,1.23,97294
3.00,2.53,0.02,0.79,1.24,97393
3.00,2.53,0.02,0.79,1.24,97494
3.00,2.52,0.02,0.79,1.24,97593
2.99,2.52,0.02,0.79,1.23,97694
2.99,2.53,0.02,0.79,1.24,97793
2.99,2.53,0.02,0.79,1.23,97894
3.01,2.52,0.02,0.79,1.24,97993
3.00,2.51,0.02,0.79,1.23,98094
3.01,2.52,0.02,0.79,1.23,98193
3.00,2.53,0.02,0.78,1.23,98294
2.99,2.53,0.02,0.79,1.24,98393
2.99,2.52,0.02,0.79,1.24,98494
3.01,2.52,0.02,0.79,1.23,98593
3.00,2.52,0.02,0.79,1.22,98694
3.00,2.53,0.02,0.79,1.24,98793
3.01,2.53,0.02,0.79,1.24,98894
3.01,2.52,0.02,0.78,1.23,98994
2.99,2.52,0.02,0.78,1.23,99094
3.00,2.53,0.02,0.79,1.24,99193
3.00,2.53,0.02,0.79,1.24,99294
3.01,2.53,0.02,0.79,1.23,99393
2.99,2.52,0.02,0.78,1.23,99494
2.99,2.53,0.02,0.79,1.24,99593
2.99,2.53,0.02,0.79,1.23,99694
3.00,2.52,0.02,0.79,1.24,99793
3.02,2.52,0.02,0.79,1.23,99894
2.99,2.53,0.02,0.79,1.24,99993
2.99,2.52,0.02,0.79,1.23,100094
3.00,2.52,0.02,0.79,1.24,100193
3.00,2.52,0.02,0.79,1.23,100294
3.00,2.52,0.03,0.78,1.20,100399
2.99,2.51,0.02,0.78,1.23,100494
3.00,2.51,0.02,0.79,1.24,100593
3.00,2.52,0.02,0.79,1.23,100694
3.01,2.52,0.02,0.79,1.23,100793
2.99,2.51,0.02,0.78,1.23,100894
2.99,2.52,0.02,0.79,1.24,100993
3.01,2.52,0.02,0.79,1.23,101094
3.01,2.52,0.02,0.79,1.23,101193
3.00,2.52,0.02,0.79,1.22,101294
3.01,2.51,0.02,0.78,1.23,101393
3.00,2.52,0.02,0.78,1.23,101494
2.99,2.52,0.02,0.78,1.23,101593
3.00,2.53,0.02,0.79,1.23,101694
2.99,2.53,0.02,0.79,1.24,101793
3.00,2.52,0.02,0.78,1.23,101894
3.01,2.52,0.02,0.79,1.23,101993
3.00,2.52,0.02,0.79,1.23,102094
2.99,2.53,0.02,0.79,1.24,102193
3.01,2.52,0.02,0.78,1.23,102294
2.99,2.52,0.02,0.78,1.23,102393
2.98,2.52,0.02,0.78,1.23,102494
2.97,2.53,0.02,0.79,1.23,102593
3.02,2.52,0.02,0.78,1.23,102694
3.00,2.52,0.02,0.78,1.23,102793
2.99,2.52,0.02,0.78,1.22,102894
2.99,2.52,0.02,0.78,1.23,102993
3.01,2.52,0.03,0.79,1.23,103094
3.00,2.52,0.02,0.78,1.23,103193
3.00,2.52,0.02,0.78,1.23,103294
3.02,2.52,0.02,0.79,1.23,103393
3.01,2.53,0.02,0.79,1.23,103494
3.00,2.53,0.02,0.78,1.21,103599
3.02,2.51,0.02,0.78,1.23,103694
3.00,2.52,0.02,0.78,1.23,103793
3.01,2.53,0.02,0.78,1.22,103894
3.00,2.53,0.02,0.79,1.24,103993
3.00,2.53,0.02,0.78,1.23,104094
2.99,2.52,0.02,0.78,1.23,104193
3.00,2.53,0.02,0.78,1.22,104294
3.00,2.53,0.02,0.78,1.24,104393
3.00,2.53,0.02,0.78,1.23,104494
3.01,2.52,0.02,0.78,1.23,104593
3.02,2.52,0.02,0.78,1.22,104694
3.01,2.53,0.02,0.78,1.23,104793
3.00,2.53,0.02,0.78,1.23,104894
2.99,2.52,0.02,0.78,1.23,104993
3.00,2.52,0.02,0.78,1.23,105094
2.99,2.53,0.02,0.78,1.23,105193
3.00,2.53,0.02,0.78,1.23,105294
3.01,2.52,0.02,0.78,1.23,105393
3.01,2.53,0.02,0.78,1.22,105494
3.00,2.53,0.02,0.78,1.23,105593
3.02,2.53,0.02,0.78,1.22,105694
2.99,2.53,0.02,0.78,1.23,105793
3.00,2.53,0.02,0.77,1.18,105902
3.00,2.53,0.02,0.78,1.23,105993
2.99,2.52,0.02,0.78,1.23,106094
3.00,2.53,0.02,0.78,1.23,106193
3.00,2.53,0.02,0.78,1.23,106294
3.00,2.53,0.02,0.78,1.23,106393
3.03,2.52,0.02,0.78,1.22,106494
3.00,2.53,0.02,0.78,1.23,106593
3.01,2.52,0.02,0.78,1.23,106693
3.02,2.52,0.02,0.77,1.21,106799
3.01,2.53,0.02,0.78,1.23,106894
3.00,2.53,0.02,0.78,1.23,106993
2.99,2.53,0.02,0.78,1.23,107094
3.01,2.52,0.02,0.78,1.23,107193
2.99,2.53,0.02,0.78,1.22,107294
2.99,2.53,0.02,0.78,1.23,107393
3.01,2.52,0.02,0.78,1.23,107494
3.01,2.52,0.02,0.78,1.23,107593
2.99,2.53,0.02,0.78,1.23,107694
3.00,2.53,0.02,0.78,1.23,107793
3.01,2.52,0.02,0.78,1.23,107894
3.01,2.52,0.02,0.78,1.23,107993
3.00,2.53,0.02,0.78,1.23,108094
3.01,2.53,0.02,0.78,1.23,108193
3.00,2.53,0.02,0.78,1.23,108294
3.02,2.52,0.02,0.78,1.23,108393
3.02,2.52,0.02,0.78,1.23,108494
3.00,2.53,0.02,0.78,1.23,108593
2.99,2.53,0.02,0.78,1.23,108694
3.03,2.52,0.02,0.78,1.23,108793
3.01,2.52,0.02,0.78,1.23,108894
3.00,2.52,0.02,0.78,1.22,108993
3.02,2.53,0.02,0.78,1.22,109094
3.01,2.53,0.02,0.78,1.23,109193
3.00,2.52,0.03,0.78,1.23,109294
3.00,2.52,0.02,0.78,1.23,109393
3.01,2.53,0.02,0.78,1.22,109494
3.00,2.53,0.02,0.78,1.23,109593
3.00,2.53,0.02,0.76,1.14,109710
3.00,2.52,0.02,0.78,1.23,109793
3.00,2.52,0.02,0.78,1.22,109894
3.01,2.53,0.02,0.77,1.20,109999
2.99,2.53,0.02,0.78,1.23,110094
3.01,2.52,0.02,0.78,1.23,110193
3.03,2.52,0.02,0.78,1.23,110294
3.01,2.53,0.02,0.78,1.23,110393
3.01,2.53,0.02,0.78,1.23,110494
3.02,2.52,0.02,0.78,1.23,110593
3.02,2.52,0.02,0.77,1.23,110694
3.00,2.53,0.02,0.78,1.23,110793
2.98,2.53,0.02,0.77,1.21,110894
2.99,2.52,0.02,0.78,1.23,110993
3.00,2.53,0.02,0.78,1.23,111094
3.00,2.52,0.02,0.78,1.22,111193
3.00,2.52,0.02,0.77,1.21,111294
3.01,2.53,0.02,0.78,1.23,111393
3.01,2.53,0.02,0.78,1.23,111494
3.01,2.52,0.02,0.78,1.22,111593
2.99,2.52,0.02,0.77,1.21,111694
3.00,2.53,0.02,0.78,1.23,111793
3.00,2.53,0.02,0.78,1.23,111894
2.99,2.52,0.02,0.78,1.23,111993
3.00,2.52,0.02,0.77,1.22,112094
3.00,2.53,0.02,0.77,1.23,112193
2.99,2.53,0.02,0.77,1.21,112294
2.99,2.53,0.02,0.77,1.22,112394
2.99,2.53,0.02,0.77,1.22,112494
2.98,2.53,0.02,0.78,1.22,112593
2.99,2.53,0.02,0.77,1.21,112694
3.01,2.52,0.02,0.77,1.22,112793
2.99,2.53,0.02,0.77,1.22,112894
3.00,2.53,0.02,0.77,1.21,112993
3.01,2.53,0.02,0.78,1.23,113094
3.00,2.53,0.02,0.77,1.20,113199
3.00,2.53,0.02,0.77,1.18,113302
3.00,2.53,0.02,0.78,1.22,113393
3.01,2.53,0.02,0.78,1.20,113494
3.01,2.53,0.02,0.78,1.23,113593
3.01,2.52,0.02,0.78,1.23,113694
3.00,2.53,0.02,0.78,1.22,113793
3.00,2.53,0.02,0.77,1.20,113894
3.00,2.53,0.02,0.78,1.23,113993
2.99,2.53,0.02,0.78,1.23,114094
3.00,2.53,0.02,0.77,1.23,114193
3.00,2.52,0.02,0.78,1.20,114294
3.00,2.53,0.02,0.78,1.23,114393
3.01,2.53,0.02,0.77,1.21,114494
2.98,2.52,0.02,0.78,1.23,114593
3.00,2.52,0.02,0.77,1.21,114694
2.99,2.53,0.02,0.78,1.23,114793
3.00,2.53,0.02,0.78,1.22,114894
2.99,2.52,0.02,0.77,1.23,114993
3.01,2.52,0.02,0.77,1.21,115094
3.01,2.53,0.02,0.78,1.22,115193
3.00,2.53,0.02,0.77,1.21,115294
3.00,2.52,0.02,0.77,1.22,115402
3.01,2.53,0.02,0.77,1.22,115494
3.01,2.53,0.02,0.77,1.21,115593
3.02,2.52,0.02,0.77,1.21,115694
3.01,2.52,0.02,0.77,1.23,115793
3.01,2.53,0.02,0.78,1.23,115894
3.00,2.53,0.02,0.77,1.21,115993
2.99,2.52,0.02,0.77,1.21,116094
3.02,2.53,0.02,0.77,1.23,116193
3.01,2.52,0.02,0.77,1.23,116294
3.00,2.52,0.02,0.77,1.19,116399
2.99,2.53,0.02,0.78,1.22,116494
2.98,2.53,0.02,0.78,1.23,116593
3.00,2.53,0.02,0.77,1.21,116694
2.99,2.52,0.02,0.77,1.23,116793
2.99,2.53,0.02,0.78,1.21,116894
2.97,2.53,0.02,0.77,1.23,116993
3.01,2.52,0.02,0.77,1.21,117094
3.01,2.52,0.02,0.77,1.23,117193
3.01,2.53,0.02,0.78,1.21,117294
3.01,2.53,0.02,0.77,1.22,117393
3.01,2.52,0.02,0.77,1.21,117494
3.02,2.52,0.02,0.77,1.22,117593
3.00,2.53,0.02,0.77,1.22,117694
3.00,2.53,0.02,0.78,1.22,117793
3.01,2.52,0.02,0.77,1.21,117894
2.99,2.53,0.02,0.77,1.23,117993
3.01,2.52,0.02,0.77,1.22,118094
3.00,2.53,0.02,0.78,1.22,118193
3.00,2.53,0.02,0.77,1.21,118294
3.00,2.52,0.02,0.77,1.23,118393
3.00,2.52,0.02,0.77,1.22,118494
3.00,2.52,0.02,0.77,1.22,118593
3.00,2.53,0.02,0.78,1.21,118694
3.00,2.53,0.02,0.77,1.23,118793
3.01,2.51,0.02,0.77,1.21,118894
3.00,2.52,0.02,0.77,1.21,118993
2.99,2.53,0.02,0.77,1.21,119094
2.99,2.53,0.02,0.77,1.22,119193
2.99,2.52,0.02,0.77,1.22,119294
3.01,2.52,0.02,0.77,1.22,119393
2.99,2.52,0.02,0.77,1.20,119494
3.00,2.52,0.02,0.77,1.19,119599
3.00,2.53,0.02,0.77,1.21,119694
3.00,2.52,0.02,0.77,1.22,119793
2.99,2.52,0.02,0.77,1.21,119894
3.00,2.53,0.02,0.77,1.21,119993
3.01,2.53,0.02,0.77,1.21,120094
2.99,2.51,0.02,0.77,1.23,120193
3.00,2.51,0.02,0.77,1.22,120294
3.01,2.52,0.02,0.78,1.21,120393
3.01,2.52,0.02,0.76,1.21,120494
3.02,2.52,0.02,0.77,1.23,120593
3.02,2.52,0.02,0.77,1.22,120694
3.00,2.52,0.02,0.77,1.20,120793
3.01,2.52,0.02,0.77,1.21,120894
3.02,2.52,0.02,0.77,1.23,120993
3.01,2.53,0.02,0.77,1.22,121094
2.99,2.52,0.02,0.77,1.22,121193
3.01,2.52,0.02,0.77,1.21,121294
3.00,2.53,0.02,0.77,1.23,121393
2.99,2.53,0.02,0.77,1.23,121494
2.98,2.52,0.02,0.77,1.22,121593
2.95,2.52,0.02,0.77,1.21,121694
2.95,2.53,0.02,0.77,1.23,121793
2.95,2.53,0.02,0.77,1.21,121894
2.97,2.52,0.02,0.77,1.23,121993
2.98,2.53,0.02,0.77,1.21,122094
2.97,2.53,0.02,0.77,1.22,122193
3.01,2.52,0.02,0.77,1.20,122294
2.99,2.52,0.02,0.77,1.22,122393
2.99,2.53,0.02,0.77,1.22,122494
3.00,2.52,0.02,0.77,1.21,122593
2.99,2.52,0.02,0.77,1.21,122694
3.00,2.53,0.02,0.77,1.19,122799
2.99,2.53,0.02,0.77,1.21,122894
2.99,2.53,0.02,0.77,1.21,122993
2.98,2.52,0.02,0.77,1.21,123094
2.98,2.53,0.02,0.77,1.23,123193
2.97,2.52,0.02,0.77,1.21,123294
3.00,2.52,0.02,0.77,1.21,123393
3.00,2.52,0.02,0.77,1.20,123494
2.98,2.53,0.02,0.77,1.21,123593
2.99,2.52,0.02,0.77,1.21,123694
2.99,2.52,0.02,0.78,1.21,123793
2.98,2.53,0.02,0.77,1.21,123894
3.00,2.53,0.02,0.77,1.22,123993
2.98,2.52,0.02,0.77,1.21,124094
2.98,2.52,0.02,0.77,1.21,124193
2.99,2.53,0.02,0.77,1.21,124294
2.98,2.53,0.02,0.77,1.21,124393
3.00,2.52,0.02,0.77,1.21,124494
2.96,2.52,0.02,0.77,1.22,124593
3.00,2.52,0.02,0.77,1.21,124694
2.98,2.53,0.02,0.77,1.21,124793
2.97,2.52,0.02,0.77,1.20,124894
2.99,2.51,0.02,0.77,1.22,124993
3.00,2.52,0.02,0.77,1.21,125094
2.99,2.52,0.02,0.78,1.21,125193
2.98,2.52,0.02,0.77,1.21,125294
2.96,2.53,0.02,0.77,1.23,125393
3.00,2.52,0.02,0.77,1.21,125494
2.96,2.52,0.02,0.77,1.21,125593
2.96,2.53,0.02,0.77,1.21,125694
2.96,2.52,0.02,0.77,1.22,125793
2.95,2.52,0.02,0.77,1.21,125894
2.95,2.52,0.02,0.77,1.19,125999
2.95,2.53,0.02,0.77,1.20,126094
2.94,2.53,0.02,0.77,1.22,126193
2.97,2.52,0.02,0.77,1.21,126294
2.95,2.52,0.02,0.77,1.21,126393
2.99,2.52,0.02,0.77,1.20,126494
2.97,2.53,0.02,0.77,1.23,126593
2.99,2.53,0.02,0.77,1.21,126694
2.98,2.52,0.02,0.77,1.21,126793
3.00,2.52,0.02,0.77,1.21,126894
2.98,2.53,0.02,0.77,1.21,126993
2.97,2.53,0.02,0.77,1.21,127094
2.97,2.52,0.02,0.77,1.22,127193
2.95,2.52,0.02,0.77,1.21,127294
2.94,2.53,0.02,0.77,1.21,127393
2.92,2.53,0.02,0.77,1.21,127494
2.92,2.52,0.02,0.77,1.22,127594
2.91,2.52,0.02,0.77,1.21,127694
2.90,2.53,0.02,0.77,1.21,127793
2.88,2.53,0.02,0.77,1.20,127894
2.88,2.52,0.02,0.77,1.21,127993
2.87,2.53,0.02,0.77,1.21,128094
2.88,2.53,0.02,0.77,1.21,128193
2.88,2.52,0.02,0.77,1.21,128294
2.88,2.52,0.02,0.77,1.21,128393
2.88,2.53,0.02,0.77,1.21,128494
2.89,2.53,0.02,0.77,1.21,128593
2.89,2.52,0.02,0.77,1.20,128694
2.91,2.53,0.02,0.77,1.21,128793
2.92,2.53,0.02,0.77,1.20,128894
2.92,2.52,0.02,0.77,1.20,128993
2.94,2.53,0.02,0.77,1.20,129094
2.95,2.53,0.02,0.77,1.19,129199
2.95,2.52,0.02,0.77,1.21,129294
2.95,2.52,0.02,0.77,1.21,129393
2.95,2.53,0.02,0.77,1.21,129494
2.95,2.53,0.02,0.77,1.21,129593
2.96,2.52,0.02,0.77,1.20,129694
2.96,2.52,0.02,0.77,1.21,129793
2.95,2.53,0.02,0.77,1.21,129894
2.94,2.53,0.02,0.77,1.21,129993
2.95,2.51,0.02,0.77,1.21,130094
2.96,2.52,0.02,0.77,1.21,130193
2.96,2.53,0.02,0.77,1.21,130294
2.95,2.52,0.02,0.77,1.21,130393
2.95,2.52,0.02,0.77,1.20,130494
2.96,2.52,0.02,0.77,1.20,130593
2.96,2.52,0.02,0.77,1.20,130694
2.95,2.52,0.02,0.77,1.21,130793
2.97,2.53,0.02,0.77,1.20,130894
2.96,2.53,0.02,0.77,1.20,130993
2.97,2.52,0.02,0.77,1.20,131094
2.97,2.52,0.02,0.77,1.21,131193
2.98,2.53,0.02,0.77,1.20,131294
2.97,2.53,0.02,0.77,1.20,131393
